DVDRef	DVDNumber	BroodRef	BroodName	NestboxRef	NestboxName	OffspringNo	Age	DVDdate	DVDtime	Weather	Wind	SocialDadID	SocialMumID	SocialDadID.2009to11frommyDBparents	SocialMumID.2009to11frommyDBparents	changedfromDB
3284	VL0348	1440	L083	19	F7	2	6	20/08/2012	10:58	1	1	3764	5284	3764	5284	NA
3285	VL0349	1436	L079	84	MM1	3	8	20/08/2012	10:46	1	1	5107	5134	5107	5134	NA
3286	VL0350	1437	L080	42	LM2	3	8	21/08/2012	07:07	1	1	5466	5410	5466	5410	NA
3287	VL0351	1439	L082	17	F5	4	6	21/08/2012	06:46	1	1	5048	4898	5048	4898	NA
3288	VL0352	1438	L081	54	LM29	4	6	21/08/2012	16:38	0	2	4768	4059	4768	4059	NA
3289	VL0353	1451	L094	41	LM19	4	10	22/08/2012	06:42	1	2	4895	4975	4895	4975	NA
3290	VL0354	1456	L099	241	LM41	3	11	22/08/2012	08:08	1	3	5202	4933	5202	4933	NA
3291	VL0355	1441	L084	127	W17	5	10	22/08/2012	10:33	1	2	5871	4663	5871	4663	NA
3292	VL0356	1445	L088	133	W21	3	6	22/08/2012	08:44	0	2	4722	4944	4722	4944	NA
3293	VL0357	1442	L085	135	W23	4	6	22/08/2012	10:32	1	2	4705	5025	4705	5025	NA
3294	VL0358	1440	L083	19	F7	2	8	22/08/2012	06:37	1	2	3764	5284	3764	5284	NA
3295	VL0359	1443	L086	113	S1	3	6	22/08/2012	12:28	0	2	4682	5093	4682	5093	NA
3296	VL0360	1444	L087	115	S3	3	6	22/08/2012	10:36	1	2	4682	4576	4682	4576	NA
3297	VL0361	1437	L080	42	LM2	3	10	23/08/2012	07:17	1	1	5466	5410	5466	5410	NA
3298	VL0362	1438	L081	54	LM29	0	8	23/08/2012	07:15	1	1	4768	4059	4768	4059	NA
3299	VL0363	1457	L100	131	W20	3	11	23/08/2012	08:22	1	1	5424	4739	5424	4739	NA
3300	VL0364	1458	L101	15	F3	3	11	23/08/2012	11:59	1	1	NA	NA	NA	NA	NA
3301	VL0365	1446	L089	16	F4	0	6	23/08/2012	10:02	1	1	5623	5067	5623	5067	NA
3302	VL0366	1439	L082	17	F5	4	8	23/08/2012	07:03	1	1	5048	4898	5048	4898	NA
3303	VL0367	1436	L079	84	MM1	3	11	23/08/2012	12:03	1	2	5107	5134	5107	5134	NA
3304	VL0368	1447	L090	47	LM23	3	6	24/08/2012	06:59	4	1	5489	5014	5489	5014	NA
3305	VL0369	1445	L088	133	W21	3	8	24/08/2012	08:24	1	1	4722	4944	4722	4944	NA
3306	VL0370	1442	L085	135	W23	4	8	24/08/2012	11:22	4	2	4705	5025	4705	5025	NA
3307	VL0371	1440	L083	19	F7	2	10	24/08/2012	09:32	1	2	3764	5284	3764	5284	NA
3308	VL0372	1443	L086	113	S1	3	8	24/08/2012	07:13	4	1	4682	5093	4682	5093	changedTime
3309	VL0373	1444	L087	115	S3	3	8	24/08/2012	07:12	4	1	4682	4576	4682	4576	NA
3310	VL0374	1439	L082	17	F5	4	10	25/08/2012	06:24	1	1	5048	4898	5048	4898	NA
3311	VL0375	1449	L092	32	LM10	2	6	26/08/2012	07:17	0	1	5669	4723	5669	4723	NA
3312	VL0376	1447	L090	47	LM23	3	8	26/08/2012	07:22	0	1	5489	5014	5489	5014	NA
3313	VL0377	1445	L088	133	W21	3	10	26/08/2012	09:00	0	1	4722	4944	4722	4944	NA
3314	VL0378	1442	L085	135	W23	4	10	26/08/2012	07:12	0	1	4705	5025	4705	5025	NA
3315	VL0379	1443	L086	113	S1	3	10	26/08/2012	10:39	0	1	4682	5093	4682	5093	NA
3316	VL0380	1444	L087	115	S3	3	10	26/08/2012	10:06	0	1	4682	4576	4682	4576	NA
3317	VL0381	1450	L093	72	LM7	1	6	27/08/2012	06:53	1	3	5675	4872	5675	4872	NA
3318	VL0382	1448	L091	48	LM24	2	6	27/08/2012	06:54	1	3	4895	5140	4895	5140	NA
3319	VL0383	1449	L092	32	LM10	1	8	28/08/2012	06:26	1	1	5669	4723	5669	4723	NA
3320	VL0384	1447	L090	47	LM23	3	10	28/08/2012	06:20	1	1	5489	5014	5489	5014	NA
3321	VL0385	1453	L096	51	LM27	4	6	28/08/2012	06:21	1	1	5359	5598	5359	5598	NA
3323	VL0386	1449	L092	32	LM10	1	10	30/08/2012	08:34	0	2	5669	4723	5669	4723	NA
3322	VL0387	1448	L091	48	LM24	1	8	29/08/2012	07:04	4	2	4895	5140	4895	5140	NA
3324	VL0388	1453	L096	51	LM27	4	8	30/08/2012	08:42	0	2	5359	5598	5359	5598	NA
3325	VL0389	1456	L099	241	LM41	3	6	30/08/2012	08:33	0	2	5202	4933	5202	4933	NA
3326	VM0001	1475	M017	241	LM41	5	5	25/04/2013	07:05	1	2	5202	4933	5202	4933	NA
3327	VM0002	1469	M011	57	LM31	4	5	26/04/2013	10:22	0	2	5359	NA	5359	5598	NA
3328	VM0003	1470	M012	60	LM34	5	5	26/04/2013	14:28	0	2	4768	NA	4768	4059	NA
3329	VM0004	1474	M016	69	LM40	5	5	26/04/2013	07:17	0	2	5616	5589	5616	5589	NA
3330	VM0005	1471	M013	146	W7	5	5	26/04/2013	08:48	0	2	6240	6238	6240	6238	NA
3331	VM0006	1476	M018	31	LM1	4	5	27/04/2013	06:11	0	2	5468	4739	5468	4739	NA
3332	VM0007	1477	M019	42	LM2	3	5	27/04/2013	06:10	0	2	5466	5410	5466	5410	NA
3333	VM0008	1478	M020	34	LM12	4	5	27/04/2013	06:09	0	2	5461	4975	5461	4975	NA
3334	VM0009	1479	M021	65	LM38	5	5	27/04/2013	17:20	0	2	5393	6290	5393	6290	NA
3335	VM0010	1480	M022	68	LM4	4	5	29/04/2013	07:10	0	2	4960	NA	4960	4873	NA
3336	VM0011	1481	M023	72	LM7	2	5	29/04/2013	07:09	0	2	5675	4872	5675	4872	NA
3337	VM0012	1482	M024	74	LM9	3	5	30/04/2013	06:18	0	1	4991	4723	4991	4723	NA
3338	VM0013	1483	M025	44	LM21	2	5	30/04/2013	06:18	0	1	5489	6499	5489	6499	NA
3339	VM0014	1484	M026	124	W14	3	5	30/04/2013	06:23	0	1	5449	6638	5449	6638	NA
3340	VM0015	1475	M017	241	LM41	5	10	30/04/2013	06:58	0	1	5202	4933	5202	4933	NA
3341	VM0016	1469	M011	57	LM31	4	11	02/05/2013	07:42	0	1	5359	NA	5359	5598	NA
3342	VM0017	1470	M012	60	LM34	5	11	02/05/2013	07:42	0	1	4768	NA	4768	4059	NA
3343	VM0018	1474	M016	69	LM40	5	11	02/05/2013	07:43	0	1	5616	5589	5616	5589	NA
3344	VM0019	1471	M013	146	W7	5	11	02/05/2013	09:30	0	1	6240	6238	6240	6238	NA
3345	VM0020	1476	M018	31	LM1	4	11	03/05/2013	07:14	2	1	5468	4739	5468	4739	NA
3346	VM0021	1477	M019	42	LM2	3	11	03/05/2013	07:14	2	1	5466	5410	5466	5410	NA
3347	VM0022	1478	M020	34	LM12	4	11	03/05/2013	07:13	2	1	5461	4975	5461	4975	NA
3348	VM0023	1479	M021	65	LM38	5	11	03/05/2013	09:36	2	1	5393	6290	5393	6290	NA
3349	VM0024	1461	M003	39	LM17	2	6	04/05/2013	07:05	1	3	5489	NA	5489	NA	NA
3350	VM0025	1480	M022	68	LM4	4	11	05/05/2013	07:01	0	1	4960	NA	4960	4873	NA
3351	VM0026	1481	M023	72	LM7	2	11	05/05/2013	07:02	0	1	5675	4872	5675	4872	NA
3352	VM0027	1482	M024	74	LM9	3	11	06/05/2013	06:59	1	1	4991	4723	4991	4723	NA
3356	VM0028	1468	M010	113	S1	1	6	08/05/2013	08:45	1	3	4682	5093	4682	5093	NA
3353	VM0029	1483	M025	44	LM21	2	11	06/05/2013	07:00	1	1	5489	6499	5489	6499	NA
3354	VM0030	1484	M026	124	W14	3	11	06/05/2013	08:39	1	1	5449	6638	5449	6638	NA
3355	VM0031	1460	M002	115	S3	3	6	06/05/2013	07:05	2	1	4682	4576	4682	4576	NA
3357	VM0032	1460	M002	115	S3	1	8	08/05/2013	08:45	1	3	4682	4576	4682	4576	NA
3358	VM0033	1464	M006	55	LM3	1	6	09/05/2013	06:54	0	4	4960	4961	4960	4961	NA
3359	VM0034	1466	M008	41	LM19	4	6	09/05/2013	06:54	0	4	4895	5140	4895	5140	NA
3360	VM0035	1473	M015	389	LM38R	2	6	09/05/2013	06:52	0	4	6521	6649	6521	6649	NA
3361	VM0036	1467	M009	37	LM15	2	6	10/05/2013	07:03	0	3	NA	5407	6461	5407	NA
3363	VM0037	1468	M010	113	S1	1	8	10/05/2013	06:57	0	3	4682	5093	4682	5093	NA
3362	VM0038	1460	M002	115	S3	1	10	10/05/2013	06:58	0	3	4682	4576	4682	4576	NA
3381	VM0039	1464	M006	55	LM3	1	8	11/05/2013	06:38	1	2	4960	4961	4960	4961	NA
3382	VM0040	1466	M008	41	LM19	4	8	11/05/2013	06:41	1	2	4895	5140	4895	5140	NA
3364	VM0041	1463	M005	19	F7	4	6	11/05/2013	05:59	1	2	3764	5284	3764	5284	NA
3443	VM0042	1478	M020	34	LM12	2	6	12/05/2013	07:15	1	1	5461	4975	5461	4975	NA
3449	VM0043	1476	M018	31	LM1	1	6	13/05/2013	08:43	1	2	5468	4739	5468	4739	NA
3444	VM0044	1470	M012	60	LM34	3	6	12/05/2013	07:19	1	1	4768	NA	4768	4059	NA
3445	VM0045	1474	M016	69	LM40	2	6	12/05/2013	09:03	1	2	5616	5589	5616	5589	NA
3446	VM0046	1475	M017	241	LM41	5	6	12/05/2013	07:13	1	1	5202	4933	5202	4933	NA
3365	VM0047	1486	M028	145	W6	3	5	12/05/2013	10:44	2	2	5314	4965	5314	4965	NA
3447	VM0048	1471	M013	146	W7	3	6	12/05/2013	08:56	1	1	6240	6238	6240	6238	NA
3366	VM0049	1488	M030	148	W9	3	5	12/05/2013	10:42	2	2	5222	6522	5222	6522	NA
3367	VM0050	1489	M031	17	F5	3	5	12/05/2013	10:47	2	2	5048	6500	5048	6500	NA
3448	VM0051	1468	M010	113	S1	1	10	12/05/2013	12:23	2	2	4682	5093	4682	5093	NA
3450	VM0052	1464	M006	55	LM3	1	10	13/05/2013	06:58	1	1	4960	4961	4960	4961	NA
3451	VM0053	1466	M008	41	LM19	3	10	13/05/2013	07:04	1	1	4895	5140	4895	5140	NA
3452	VM0054	1479	M021	65	LM38	3	6	13/05/2013	08:44	1	2	5393	6290	5393	6290	NA
3368	VM0055	1490	M032	18	F6	3	5	13/05/2013	10:36	1	2	4943	5294	4943	5294	NA
3383	VM0056	1463	M005	19	F7	4	8	13/05/2013	06:53	1	1	3764	5284	3764	5284	NA
3453	VM0057	1472	M014	388	S1L	2	6	13/05/2013	10:39	1	2	6517	6250	6517	6250	NA
3454	VM0058	1473	M015	389	LM38R	2	10	13/05/2013	08:45	1	2	6521	6649	6521	6649	NA
3455	VM0059	1477	M019	42	LM2	1	6	14/05/2013	08:00	3	3	5466	5410	5466	5410	NA
3456	VM0060	1482	M024	74	LM9	1	6	14/05/2013	06:04	1	2	4991	4723	4991	4723	NA
3459	VM0061	1463	M005	19	F7	4	10	15/05/2013	07:14	1	4	3764	5284	3764	5284	NA
3369	VM0062	1494	M036	38	LM16	4	5	14/05/2013	16:46	4	4	5517	6321	5517	6321	NA
3384	VM0063	1470	M012	60	LM34	2	8	14/05/2013	16:44	4	4	4768	NA	4768	4059	NA
3370	VM0064	1498	M040	140	W28	4	5	15/05/2013	12:23	1	2	6492	6506	6492	6506	NA
3385	VM0065	1475	M017	241	LM41	4	8	14/05/2013	16:46	4	4	5202	4933	5202	4933	NA
3371	VM0066	1493	M035	144	W5	4	5	14/05/2013	08:22	4	2	6280	NA	6280	NA	NA
3386	VM0067	1471	M013	146	W7	2	8	14/05/2013	05:45	4	2	6240	6238	6240	6238	NA
3457	VM0068	1484	M026	124	W14	1	6	14/05/2013	06:47	1	3	5449	6638	5449	6638	NA
3372	VM0069	1495	M037	16	F4	4	5	14/05/2013	08:02	4	2	5623	6451	5623	6451	NA
3387	VM0070	1476	M018	31	LM1	1	8	15/05/2013	07:30	1	4	5468	4739	5468	4739	NA
3458	VM0071	1481	M023	72	LM7	1	6	15/05/2013	08:35	1	4	5675	4872	5675	4872	NA
3373	VM0072	1496	M038	47	LM23	5	5	15/05/2013	10:38	1	3	5489	NA	5489	5014	NA
3388	VM0073	1479	M021	65	LM38	3	8	15/05/2013	07:27	1	4	5393	6290	5393	6290	NA
3374	VM0074	1497	M039	126	W16	4	5	15/05/2013	09:41	1	3	5424	4663	5424	4663	NA
3389	VM0075	1477	M019	42	LM2	1	8	16/05/2013	06:55	1	1	5466	5410	5466	5410	NA
3390	VM0076	1482	M024	74	LM9	1	8	16/05/2013	06:55	1	1	4991	4723	4991	4723	NA
3375	VM0077	1499	M041	35	LM13	3	5	16/05/2013	08:25	0	1	6260	6491	6260	6491	NA
3460	VM0078	1470	M012	60	LM34	2	10	16/05/2013	08:07	0	1	4768	NA	4768	4059	NA
3461	VM0079	1475	M017	241	LM41	4	10	16/05/2013	06:48	1	1	5202	4933	5202	4933	NA
3462	VM0080	1471	M013	146	W7	2	10	16/05/2013	10:14	0	1	6240	6238	6240	6238	NA
3463	VM0081	1476	M018	31	LM1	1	10	17/05/2013	07:06	0	1	5468	4739	5468	4739	NA
3376	VM0082	1500	M042	13	F2	4	5	16/05/2013	10:13	0	1	5139	4976	5139	4976	NA
3391	VM0083	1481	M023	72	LM7	1	8	17/05/2013	07:11	0	1	5675	4872	5675	4872	NA
3464	VM0084	1479	M021	65	LM38	3	10	17/05/2013	07:07	0	1	5393	6290	5393	6290	NA
3465	VM0085	1472	M014	388	S1L	1	10	17/05/2013	08:46	0	1	6517	6250	6517	6250	NA
3392	VM0086	1481	M023	72	LM7	1	8	17/05/2013	16:50	0	1	5675	4872	5675	4872	NA
3466	VM0087	1477	M019	42	LM2	1	10	18/05/2013	07:15	0	0	5466	5410	5466	5410	NA
3467	VM0088	1482	M024	74	LM9	1	10	18/05/2013	07:40	0	0	4991	4723	4991	4723	NA
3377	VM0089	1501	M043	33	LM11	5	5	18/05/2013	07:16	0	0	5461	4967	5461	4967	NA
3468	VM0090	1486	M028	145	W6	3	11	18/05/2013	11:58	0	1	5314	4965	5314	4965	NA
3469	VM0091	1488	M030	148	W9	3	11	18/05/2013	10:27	0	1	5222	6522	5222	6522	NA
3378	VM0092	1502	M044	122	W12	1	5	18/05/2013	08:57	0	1	6502	NA	6502	5678	NA
3379	VM0093	1503	M045	15	F3	4	5	18/05/2013	10:25	0	1	5031	5067	5031	5067	NA
3380	VM0094	1489	M031	17	F5	3	11	18/05/2013	08:53	0	1	5048	6500	5048	6500	NA
3470	VM0095	1490	M032	18	F6	3	11	19/05/2013	06:55	1	0	4943	5294	4943	5294	NA
3393	VM0096	1494	M036	38	LM16	4	11	20/05/2013	06:53	1	1	5517	6321	5517	6321	NA
3471	VM0097	1495	M037	16	F4	4	11	20/05/2013	06:48	1	1	5623	6451	5623	6451	NA
3394	VM0098	1507	M049	43	LM20	3	5	21/05/2013	06:08	1	2	6371	6526	6371	6526	NA
3395	VM0099	1496	M038	47	LM23	5	11	21/05/2013	06:10	1	2	5489	NA	5489	5014	NA
3396	VM0100	1497	M039	126	W16	4	11	21/05/2013	06:02	1	1	5424	4663	5424	4663	NA
3472	VM0101	1498	M040	140	W28	4	11	21/05/2013	07:53	0	0	6492	6506	6492	6506	NA
3473	VM0102	1499	M041	35	LM13	3	11	22/05/2013	07:30	1	1	6260	6491	6260	6491	NA
3474	VM0103	1500	M042	13	F2	4	11	22/05/2013	07:27	1	1	5139	4976	5139	4976	NA
3397	VM0104	1508	M050	84	MM1	4	5	22/05/2013	08:00	1	1	6270	6269	6270	6269	NA
3398	VM0105	1509	M051	68	LM4	4	5	23/05/2013	07:00	0	2	4960	4873	4960	4873	NA
3399	VM0106	1510	M052	44	LM21	3	5	23/05/2013	07:01	0	2	5489	6499	5489	6499	NA
3400	VM0107	1511	M053	143	W4	4	5	23/05/2013	06:54	0	2	4900	6543	4900	6543	NA
3401	VM0108	1512	M054	70	LM5	4	5	24/05/2013	08:30	1	3	NA	5407	6461	5407	NA
3475	VM0109	1501	M043	33	LM11	5	11	24/05/2013	06:46	1	3	5461	4967	5461	4967	NA
3402	VM0110	1513	M055	53	LM28	5	5	24/05/2013	06:46	1	3	5616	5589	5616	5589	NA
3403	VM0111	1514	M056	56	LM30	4	5	24/05/2013	06:45	1	3	5359	5598	5359	5598	NA
3476	VM0112	1503	M045	15	F3	4	11	24/05/2013	09:08	3	3	5031	5067	5031	5067	NA
3404	VM0113	1515	M057	115	S3	4	5	24/05/2013	08:40	3	3	4682	4576	4682	4576	NA
3405	VM0114	1517	M059	34	LM12	4	5	25/05/2013	06:42	0	2	5461	4975	5461	4975	NA
3477	VM0115	1492	M034	392	MM5L2	4	6	25/05/2013	06:48	0	1	6377	NA	6377	6415	NA
3406	VM0116	1518	M060	55	LM3	5	5	26/05/2013	06:45	0	1	4960	4961	4960	4961	NA
3407	VM0117	1519	M061	26	LF2	4	5	26/05/2013	06:40	0	1	6447	6459	6447	6459	NA
3478	VM0118	1486	M028	145	W6	2	6	26/05/2013	08:40	0	1	5314	4965	5314	4965	NA
3479	VM0119	1488	M030	148	W9	2	6	26/05/2013	06:36	0	1	5222	6522	5222	6522	NA
3408	VM0120	1520	M062	101	MR7	3	5	26/05/2013	08:57	0	1	NA	NA	7024	7022	NA
3480	VM0121	1507	M049	43	LM20	3	11	27/05/2013	06:45	0	2	6371	6526	6371	6526	NA
3409	VM0122	1522	M064	125	W15	4	5	27/05/2013	10:11	1	3	5449	6638	5449	6638	NA
3410	VM0123	1523	M065	131	W20	4	5	27/05/2013	06:35	0	3	6436	6460	6436	6460	NA
3411	VM0124	1524	M066	399	S1L2	4	5	27/05/2013	06:39	0	3	6376	6316	6376	6316	NA
3481	VM0125	1486	M028	145	W6	2	8	28/05/2013	06:43	1	1	5314	4965	5314	4965	NA
3482	VM0126	1488	M030	148	W9	1	8	28/05/2013	06:42	1	1	5222	6522	5222	6522	NA
3412	VM0127	1526	M068	138	W26	4	5	28/05/2013	07:47	1	1	5195	5625	5195	5625	NA
3483	VM0128	1490	M032	18	F6	2	6	28/05/2013	06:45	1	1	4943	5294	4943	5294	NA
3414	VM0129	1527	M069	105	R2	4	5	28/05/2013	07:51	1	1	5311	6370	5311	6370	NA
3415	VM0130	1528	M070	5	C3	4	5	28/05/2013	08:20	1	1	6251	6476	6251	6476	NA
3484	VM0131	1508	M050	84	MM1	4	11	28/05/2013	10:07	0	1	6270	6269	6270	6269	NA
3485	VM0132	1488	M030	148	W9	1	8	28/05/2013	09:58	1	1	5222	6522	5222	6522	NA
3486	VM0133	1486	M028	145	W6	2	8	28/05/2013	11:45	0	1	5314	4965	5314	4965	NA
3431	VM0134	1509	M051	68	LM4	4	11	29/05/2013	06:42	3	3	4960	4873	4960	4873	NA
3487	VM0135	1494	M036	38	LM16	1	6	29/05/2013	08:30	1	3	5517	6321	5517	6321	NA
3488	VM0136	1510	M052	44	LM21	3	11	29/05/2013	08:28	1	3	5489	6499	5489	6499	NA
3416	VM0137	1529	M071	238	LM37	5	5	29/05/2013	06:43	4	3	5593	6317	5593	6317	NA
3417	VM0138	1545	M087	346	LM39	4	5	29/05/2013	06:43	4	3	5675	4872	5675	4872	NA
3489	VM0139	1544	M086	398	LMBoiler1	4	5	29/05/2013	08:27	1	3	6490	6453	6490	6453	NA
3490	VM0140	1511	M053	143	W4	4	11	29/05/2013	11:09	0	2	4900	6543	4900	6543	NA
3491	VM0141	1498	M040	140	W28	3	6	29/05/2013	10:19	0	2	6492	6506	6492	6506	NA
3493	VM0142	1489	M031	17	F5	2	6	29/05/2013	10:18	0	2	5048	6500	5048	6500	NA
3494	VM0143	1492	M034	392	MM5L2	4	10	29/05/2013	12:05	0	2	6377	NA	6377	6415	NA
3495	VM0144	1512	M054	70	LM5	4	11	30/05/2013	08:19	0	2	NA	5407	6461	5407	NA
3496	VM0145	1499	M041	35	LM13	3	6	30/05/2013	06:43	1	2	6260	6491	6260	6491	NA
3418	VM0146	1530	M072	48	LM24	4	5	30/05/2013	06:40	1	2	4895	5140	4895	5140	NA
3497	VM0147	1513	M055	53	LM28	5	11	30/05/2013	08:18	0	2	5616	5589	5616	5589	NA
3498	VM0148	1514	M056	56	LM30	4	11	30/05/2013	09:57	0	2	5359	5598	5359	5598	NA
3419	VM0149	1531	M073	61	LM35	5	5	30/05/2013	06:41	1	2	4768	4059	4768	4059	NA
3499	VM0150	1486	M028	145	W6	2	10	30/05/2013	10:02	0	2	5314	4965	5314	4965	NA
3420	VM0151	1534	M076	147	W8	4	5	30/05/2013	13:41	0	2	4757	5214	4757	5214	NA
3500	VM0152	1488	M030	148	W9	1	10	30/05/2013	13:42	0	2	5222	6522	5222	6522	NA
3501	VM0153	1497	M039	126	W16	3	6	30/05/2013	15:22	0	2	5424	4663	5424	4663	NA
3421	VM0154	1535	M077	135	W23	4	5	30/05/2013	13:40	0	2	6509	6384	6509	6384	NA
3502	VM0155	1495	M037	16	F4	3	6	30/05/2013	10:39	0	2	5623	6451	5623	6451	NA
3503	VM0156	1490	M032	18	F6	2	8	30/05/2013	15:30	0	2	4943	5294	4943	5294	NA
3504	VM0157	1515	M057	115	S3	4	11	30/05/2013	15:35	0	2	4682	4576	4682	4576	NA
3422	VM0158	1536	M078	32	LM10	4	5	31/05/2013	06:33	0	1	4991	4723	4991	4723	NA
3505	VM0159	1517	M059	34	LM12	4	11	31/05/2013	08:11	0	2	5461	4975	5461	4975	NA
3506	VM0160	1494	M036	38	LM16	1	8	31/05/2013	06:36	0	1	5517	6321	5517	6321	NA
3507	VM0161	1496	M038	47	LM23	1	6	31/05/2013	06:32	0	1	5489	NA	5489	5014	NA
3508	VM0162	1498	M040	140	W28	3	8	31/05/2013	07:50	0	1	6492	6506	6492	6506	NA
3509	VM0163	1500	M042	13	F2	4	6	31/05/2013	08:15	0	1	5139	4976	5139	4976	NA
3510	VM0164	1489	M031	17	F5	2	8	31/05/2013	10:40	0	1	5048	6500	5048	6500	NA
3423	VM0165	1537	M079	113	S1	3	5	31/05/2013	09:56	0	1	4682	5093	4682	5093	NA
3425	VM0166	1546	M088	79	ML3	4	5	31/05/2013	17:05	0	1	6455	6420	6455	6420	NA
3413	VM0167	1533	M075	405	Recycling4	5	5	31/05/2013	09:51	0	1	4929	4854	4929	4854	NA
3512	VM0168	1498	M040	140	W28	3	8	31/05/2013	16:45	0	1	6492	6506	6492	6506	NA
3513	VM0169	1489	M031	17	F5	2	8	31/05/2013	17:49	0	1	5048	6500	5048	6500	changedTime
3514	VM0170	1499	M041	35	LM13	2	8	01/06/2013	06:10	0	1	6260	6491	6260	6491	NA
3515	VM0171	1497	M039	126	W16	3	8	01/06/2013	06:00	0	1	5424	4663	5424	4663	NA
3519	VM0172	1494	M036	38	LM16	1	10	02/06/2013	07:17	0	1	5517	6321	5517	6321	NA
3516	VM0173	1490	M032	18	F6	2	10	01/06/2013	17:22	0	1	4943	5294	4943	5294	NA
3517	VM0174	1518	M060	55	LM3	5	11	01/06/2013	17:26	0	1	4960	4961	4960	4961	NA
3518	VM0175	1519	M061	26	LF2	4	11	01/06/2013	17:58	0	1	6447	6459	6447	6459	NA
3520	VM0177	1496	M038	47	LM23	1	8	02/06/2013	07:21	0	1	5489	NA	5489	5014	NA
3521	VM0178	1522	M064	125	W15	4	11	02/06/2013	12:44	0	1	5449	6638	5449	6638	NA
3522	VM0179	1523	M065	131	W20	4	11	02/06/2013	10:38	0	1	6436	6460	6436	6460	NA
3523	VM0180	1498	M040	140	W28	3	10	02/06/2013	08:58	0	1	6492	6506	6492	6506	NA
3524	VM0181	1500	M042	13	F2	4	8	02/06/2013	12:40	0	1	5139	4976	5139	4976	NA
3525	VM0182	1489	M031	17	F5	2	10	02/06/2013	10:36	0	1	5048	6500	5048	6500	NA
3426	VM0183	1547	M089	389	LM38R	5	5	02/06/2013	07:16	0	1	6521	6649	6521	6649	NA
3427	VM0184	1548	M090	412	F11	5	5	02/06/2013	08:55	0	1	4745	4858	4745	4858	NA
3526	VM0185	1524	M066	399	S1L2	4	11	02/06/2013	13:02	0	1	6376	6316	6376	6316	NA
3527	VM0186	1500	M042	13	F2	4	8	02/06/2013	13:59	0	1	5139	4976	5139	4976	NA
3528	VM0187	1496	M038	47	LM23	1	8	02/06/2013	16:54	0	1	5489	NA	5489	5014	NA
3529	VM0188	1499	M041	35	LM13	1	10	03/06/2013	06:28	0	1	6260	6491	6260	6491	NA
3531	VM0189	1501	M043	33	LM11	4	6	03/06/2013	06:27	0	1	5461	4967	5461	4967	NA
3532	VM0190	1497	M039	126	W16	3	10	03/06/2013	06:22	0	1	5424	4663	5424	4663	NA
3533	VM0191	1526	M068	138	W26	4	11	03/06/2013	09:50	0	1	5195	5625	5195	5625	NA
3534	VM0192	1503	M045	15	F3	2	6	03/06/2013	08:27	0	1	5031	5067	5031	5067	NA
3535	VM0193	1495	M037	16	F4	2	10	03/06/2013	08:15	0	1	5623	6451	5623	6451	NA
3536	VM0194	1527	M069	105	R2	4	11	03/06/2013	10:12	0	1	5311	6370	5311	6370	NA
3537	VM0195	1528	M070	5	C3	4	11	03/06/2013	11:02	0	1	6251	6476	6251	6476	NA
3538	VM0196	1545	M087	346	LM39	4	11	04/06/2013	07:05	0	1	5675	4872	5675	4872	NA
3539	VM0197	1500	M042	13	F2	2	10	04/06/2013	06:42	0	1	5139	4976	5139	4976	NA
3540	VM0198	1505	M047	394	LM40L	2	6	04/06/2013	09:52	0	2	6527	6643	6527	6643	NA
3424	VM0199	1544	M086	398	LMBoiler1	4	11	04/06/2013	11:35	0	2	6490	6453	6490	6453	NA
3541	VM0200	1529	M071	238	LM37	5	11	04/06/2013	07:03	0	1	5593	6317	5593	6317	NA
3542	VM0201	1501	M043	33	LM11	3	8	05/06/2013	06:15	0	2	5461	4967	5461	4967	NA
3543	VM0202	1507	M049	43	LM20	1	6	05/06/2013	06:11	0	2	6371	6526	6371	6526	NA
3544	VM0203	1530	M072	48	LM24	4	11	05/06/2013	09:00	0	2	4895	5140	4895	5140	NA
3545	VM0204	1531	M073	61	LM35	5	11	05/06/2013	09:03	0	2	4768	4059	4768	4059	NA
3428	VM0205	1551	M093	65	LM38	4	5	05/06/2013	06:10	0	2	5393	6290	5393	6290	NA
3429	VM0206	1549	M091	144	W5	4	5	05/06/2013	11:21	0	2	6280	NA	6280	NA	NA
3546	VM0207	1534	M076	147	W8	4	11	05/06/2013	11:22	0	2	4757	5214	4757	5214	NA
3547	VM0208	1535	M077	135	W23	4	11	05/06/2013	12:58	0	1	6509	6384	6509	6384	NA
3548	VM0209	1503	M045	15	F3	2	8	05/06/2013	08:34	0	2	5031	5067	5031	5067	NA
3430	VM0210	1552	M094	19	F7	5	5	05/06/2013	09:47	0	2	3764	5284	3764	5284	NA
3432	VM0211	1553	M095	411	F10	5	5	05/06/2013	11:25	0	2	5253	6647	5253	6647	NA
3549	VM0212	1496	M038	47	LM23	1	10	04/06/2013	14:37	0	2	5489	NA	5489	5014	NA
3550	VM0213	1503	M045	15	F3	2	8	05/06/2013	13:09	0	2	5031	5067	5031	5067	NA
3551	VM0214	1536	M078	32	LM10	4	11	06/06/2013	06:30	0	1	4991	4723	4991	4723	NA
3552	VM0215	1511	M053	143	W4	4	6	06/06/2013	06:37	0	1	4900	6543	4900	6543	NA
3433	VM0216	1556	M098	146	W7	5	5	06/06/2013	06:39	0	1	6240	6238	6240	6238	NA
3553	VM0217	1537	M079	113	S1	3	11	06/06/2013	08:27	0	1	4682	5093	4682	5093	NA
